name,country,latitude,longitude,phone
"Raj Hospital, Kurukshetra",India,29.9927729,77.0468163,0
Sunder Hospital,India,29.9723591,76.8712103,0
Kamboj Hospital,India,29.9742214,76.8786388,0
Mohindru Hospital,India,30.1698195,76.8659154,0
"Government Hospital, Abdul Lat",India,16.6583608,74.5103931,0
Shree Eye Hospital,India,21.464032,80.1920355,0
Noble Hospital,India,21.464596,80.190964,0
Janatal Hospital,India,20.2288979,80.0155217,0
Dhanwantari Hospital,India,21.4580102,80.1997828,0
Dr. Kilnake Hospital,India,20.1820225,79.9905088,0
Spandan Hospital,India,20.1824148,80.0059256,0
Kudade Hospital,India,21.462711,80.1974149,0
Jeevan Jyoti Hospital,India,21.4579725,80.1943639,0
Dhurve Hospital,India,21.4049207,79.932145,0
Nobel Multispeciality Hospital,India,20.1784636,79.9891038,0
Agrasen Fracture Hospital,India,21.4501658,80.1968377,0
Kalpataru Hospital,India,21.4518411,80.1953115,0
Dr. Purohit Hospital,India,21.4608167,80.1943491,0
Sahayog Hospital,India,21.4722378,80.1960061,0
Chitnavis Nursing Home and Accidental Hospital,India,21.452009,80.1962014,0
Surya Nursing Home,India,21.464113,80.188574,0
Assisi Sevasadan Hospital,India,19.4335478,80.049295,0
Appalwar Eye Hospital,India,20.1859254,80.0091968,0
Dr. Pradeep Gujar Hospital,India,21.456744,80.204627,0
Dhanwantari Hospital,India,20.1832303,80.0055955,0
Shri KMJ Memorial Hospital,India,21.450389,80.20228,0
Sindhu Hospital,India,20.1888808,79.996613,0
Aadhya Multispeciality Hospital,India,21.472178,80.202858,0
Khumbhare Hospital,India,20.1832989,80.0051691,0
Sironcha Mission Hospital,India,18.847475,79.961826,0
Chaitanya Hospital,India,19.4168281,80.0067715,0
Bhagat Eye & ENT Hospital,India,21.4729155,80.1962012,0
Bansod Hospital,India,20.6225771,79.9544919,0
Om Hospital,India,21.4641402,80.1910751,0
Sparsh Child care and General Hospital,India,20.6226818,79.9558837,0
Dr. Biranwar Hospital,India,21.4568044,80.2090405,0
Giri Hospital,India,21.4578809,80.2119269,0
Reliance Cancer Hospital,India,21.4067335,80.1913692,0
Dr. Jain Hospital,India,20.1879943,80.0018696,0
Chalakh Hospital,India,20.1820502,80.0054316,0
Dr. Rana Hospital,India,21.4584725,80.2017914,0
Shri Markandey Hospital,India,20.1821387,80.0057407,0
Dr. Thaware Hospital,India,20.18628,79.995492,0
Seva Surgical and Multispeciality Hospital,India,20.187709,80.00087,0
Aadhar Multispeciality Hospital,India,21.4096942,79.9280323,0
Roy Hospital,India,21.4649015,80.1944582,0
Dr. Mallick Hospital,India,20.176683,79.989989,0
Avin Hospital,India,21.4594677,80.1917073,0
Sahare Hospital & Pathology Centre,India,20.6236941,79.954487,0
Patle Maternity and Children Hospital,India,21.473244,80.1902752,0
Gayatri Hospital,India,21.4499955,80.1963797,0
Dr. Paapadkar Hospital,India,20.6287999,79.9594289,0
Osteon Trauma Hospital,India,21.4418574,80.2028849,0
Lifeline Hospital & Ayurvedic Panchakarma Centre,India,20.176169,80.01218,0
Salphale Hospital,India,19.9603176,79.2947922,0
Mehra Hospital,India,19.973556,79.28599,0
CHL Multispeciality Hospital & Research Centre,India,19.969709,79.307799,0
Dr. Kolte Hospital,India,19.9490317,79.2977036,0
Pant Hospital,India,19.976379,79.28281,0
Dr. Nakshine Hospital,India,19.9354227,79.3139827,0
Musale Hospital,India,19.9655761,79.2975075,0
Navjeevan Hospital,India,19.9675903,79.3048763,0
Pazare Nursing Home,India,19.93821,79.312022,0
Dr. Shardul Wargantiwar Hospital,India,19.965081,79.2942234,0
Mamidwar Eye Hospital,India,19.975691,79.281451,0
Dr. Varhade Hospital,India,20.0703049,79.6779999,0
Loader Hospital,India,19.7715934,79.140032,0
Bendle Hospital,India,19.952469,79.295729,0
Shri Sai Gajanan Hospital,India,19.9484446,79.2981808,0
Khandare Hospital,India,19.969295,79.3110565,0
Ambatkar Hospital,India,19.9654113,79.298194,0
Dr. Sadanand Patil Hospital,India,19.9677943,79.3055464,0
Gadegone Hospital,India,19.968075,79.304544,0
Dr. Giridhar Kale Hospital,India,19.7635286,79.1406757,0
Arora Maternity Home,India,19.951748,79.2980324,0
Choyang Healthcare Hospital,India,19.9919718,79.3024304,0
CSTPS Hospital,India,20.0225415,79.2811714,0
Aalurwar MRI Centre & Hospital,India,19.9571897,79.2957745,0
Potdukhe Hospital,India,19.95201,79.297977,0
Mehra Hospital,India,19.947675,79.298142,0
Khan Child Hospital,India,19.9601749,79.2952641,0
Dr. Anil Kontamwar Hospital,India,19.9745676,79.3029976,0
Murkhe Hospital,India,19.962579,79.28972,0
Vyankatesh Hospital,India,20.289031,79.654073,0
Bharati Hospital,India,19.956005,79.294268,0
Apollo Hospital,India,20.0051202,79.3013176,0
Wasade Orthopaedic Hospital,India,19.9717458,79.2887476,0
Raut Hospital,India,19.968893,79.3032697,0
Chiddarwar Hospital,India,19.962218,79.289828,0
Gokhare Hospital,India,19.9451821,79.2919375,0
Dr. Indu Agrawal Hospital,India,19.954088,79.29702,0
Ingle Hospital,India,19.972332,79.285572,0
Sharif Eye Hospital,India,19.9513812,79.2982731,0
Dr. Balbuddhe Hospital,India,20.3623169,79.5811322,0
Dhande Hospital,India,19.9710798,79.2988823,0
Shivji Hospital,India,19.957721,79.296318,0
Bhalme Hospital,India,19.949954,79.304427,0
Nagrale Hospital,India,19.950609,79.294257,0
Kilbil Hospital,India,19.9536264,79.2978948,0
Aswar Hospital,India,19.964021,79.288501,0
Dr. Wasalwar Hospital,India,19.9499779,79.3000695,0
Bokare Hospital,India,20.0698544,79.6769129,0
Mogre Hospital,India,19.969165,79.305925,0
Wasudha Smruti - Zade Hospital,India,19.95211,79.293673,0
Dhande ENT Hospital & Pathology Centre,India,19.971913,79.288613,0
Dr. Sardeshpande Hospital,India,19.9679198,79.305963,0
Radhakrishna Homeopathic Hospital,India,19.9723526,79.3013144,0
Dr. Punekar's Cardiology Hospital,India,19.9506958,79.2988738,0
Bondgulwar Hospital,India,19.9702001,79.307393,0
Gandhi Hospital,India,19.970467,79.2871615,0
Zullurwar Hospital,India,19.947725,79.298127,0
Sawalkar Hospital,India,19.982855,79.299731,0
Chaudhary Hospital,India,19.952765,79.295934,0
Dr. Muthad Hospital,India,19.962996,79.2926772,0
Yerne Hospital,India,19.961411,79.288219,0
Bhukte Hospital,India,19.9692112,79.3027928,0
Sai Seva Hospital,India,19.6004509,77.6885361,0
Chinnawar Hospital,India,19.6044181,77.689973,0
Nanhe Hospital,India,21.163369,79.645965,0
Talmale Hospital,India,21.175648,79.6412941,0
Loya Hospital,India,20.381429,78.1196,0
Nirwan Hospital,India,21.1611525,79.648334,0
Jadhav Hospital,India,19.908392,77.565361,0
Amey Fracture Hospital,India,21.15998,79.640581,0
Kulkarni Hospital For Children,India,20.383019,78.128607,0
Sham Hospital,India,20.3876732,78.1315589,0
Thote Hospital,India,21.160944,79.647685,0
Smith Hospital,India,20.383611,78.118572,0
Malpani Hospital,India,19.9053006,77.5735146,0
Bhavana Nursing Home,India,21.1650653,79.6496495,0
Dr. Rathod Hospital,India,20.3845871,78.1275788,0
Shree Nursing Home,India,21.1726742,79.6519279,0
Shifa Hospital,India,20.3808521,78.112726,0
Dr. Manish Pathak Hospital,India,19.905246,77.573791,0
Puranik Hospital,India,20.384881,78.124994,0
Aswar Hospital,India,20.1045855,77.7136112,0
Kothari Hospital,India,20.387665,78.130947,0
Godavari Child Hospital,India,21.1635127,79.6503061,0
Ambade Nursing Home,India,21.1652712,79.6522934,0
Satyarukh Hospital,India,19.6021966,77.6902609,0
Citycare Multispeciality Hospital,India,21.1621293,79.6423055,0
Gaikwad Life Care Hospital,India,19.7874103,77.7745021,0
Sai shraddha Hospital,India,19.5979116,77.6931699,0
Dhawane Hospital & Critical Care Centre,India,20.381911,78.129471,0
Laksh Hospital,India,21.1612305,79.6416797,0
Hirani Hospital,India,19.906669,77.569598,0
Satyashanti Hospital,India,19.908769,77.566981,0
"Dange Hospital, Maternity and ENT Nursing Home",India,19.9057618,77.5706575,0
Tumsar City Multi Speciality Hospital,India,21.3833875,79.7496824,0
Amit Hospital,India,20.38386,78.1234461,0
Turaskar Nursing Home,India,21.163843,79.6540756,0
Sanjivani Piles & Skin Care Hospital,India,21.0688941,79.834771,0
Bhandari Hospital,India,19.9077772,77.5659685,0
Kawale Hospital,India,21.1705325,79.6454182,0
Yash Multi-Speciality Hospital,India,21.3072275,79.6755344,0
Saishradha Multispeciality Hospital,India,20.377585,78.112334,0
Saisuman Hospital,India,21.1741642,79.6438918,0
Chavan Hospital,India,19.905791,77.569198,0
Nidaan Hospital,India,19.904949,77.568691,0
Varade Hospital,India,20.384018,78.121288,0
Government Hospital,India,19.9645431,79.0729076,0
Spandan Hospital,India,19.9044343,77.5724781,0
Wadhawe Hospital,India,19.9086559,77.5730674,0
Sparsh Multispeciality Hospital,India,21.1657623,79.6517444,0
Life Line Hospital,India,19.9062919,77.567199,0
Bhagwati Diabetes and Thyroid Care Centre Hospital,India,20.384441,78.122595,0
Vinay Meshram Hospital,India,21.1775107,79.6425461,0
Dr. Meghre Hospital,India,21.1751452,79.6562133,0
Om Surgical Hospital,India,20.3821929,78.1244486,0
Dr. Satish Kothale Eye Hospital,India,20.384841,78.131013,0
Mamidwar Hospital,India,19.6010051,77.6878643,0
Shinde Hospital,India,19.906561,77.571651,0
Shri Gajanan Clinic and Nursing Home,India,19.6037675,77.6804842,0
Lakshya Hospital,India,21.169798,79.657438,0
Malani Hospital,India,19.9087579,77.5661111,0
Sri Seva Hospital,India,20.1071455,77.7117093,0
Shakambari Hospital,India,19.7886845,77.7699825,0
Shri Sant Gulab Baba Hospital,India,21.1588847,79.641366,0
Dr. Mane Hospital,India,20.3868631,78.1280744,0
Dr. Masoom Ali Hospital,India,19.909182,77.560884,0
Astavinayak Hospital,India,21.1569512,79.6408002,0
Dr. Agalawe Hospital,India,21.0704381,79.8266204,0
Ganesh Nursing Home,India,21.1608653,79.6464931,0
Gupta Hospital,India,20.3824612,78.1283966,0
Dr. Dubewar Eye Hospital,India,20.3823206,78.1290583,0
Medicare Multispeciality Hospital,India,19.9151767,77.5693466,0
Padmavati Hospital,India,20.3827028,78.1281697,0
Dr. S.D. Dhale Hospital,India,20.1481943,78.3113889,0
Sawli Nursing Home,India,21.1625145,79.6481278,0
Aai Hospital,India,19.9049861,77.5734295,0
Shri Swami Samarth Surgical Hospital,India,21.1607522,79.6611524,0
Umri Christian Hospital,India,20.097594,78.533852,0
Dhurvey Hospital,India,21.1580195,79.6472693,0
"Rohit Cardiac, Dental Hospital",India,21.161281,79.6483519,0
Kadam Children's Hospital,India,19.908293,77.570486,0
Beedkar Eye Hospital and Nursing Home,India,20.3833332,78.130066,0
MDR Superspeciality Hospital,India,19.9063774,77.5723108,0
Agrawal Child Nursing Home,India,21.382362,79.7486602,0
Om Maternity Hospital,India,21.1604933,79.645697,0
Aarogyam Speciality Hospital,India,20.3833721,78.1260909,0
Belsare Hospital,India,20.3851095,78.1223402,0
Bhaladhare Eye Hospital,India,20.7885762,79.6343002,0
Kids Hospital,India,21.3826265,79.7487535,0
Annapurna Hospital and Maternity Home,India,19.9087074,77.5690361,0
Shrikrupa Hospital,India,21.1633998,79.6461179,0
Sant Devidas Maharaj Hospital,India,20.3157671,77.7776277,0
Shlok Hospital,India,21.167465,79.655982,0
Kshirsagar Child Hospital,India,21.1774345,79.6517472,0
Shinde Psychiatric Nursing Hospital,India,19.900037,77.575913,0
Rathod Hospital,India,20.3830519,78.1277541,0
Samruddhi Nursing Home,India,21.170837,79.648548,0
Gabhane Piles Care Hospital,India,21.1645898,79.6485316,0
Dr. Dokrimare Hospital,India,21.162372,79.6475784,0
Fule Hospital,India,21.163085,79.649435,0
Shri Datta Hospital & Research Centre,India,20.3740644,78.1101766,0
Parate Nursing Home,India,21.165849,79.6510163,0
Lanjewar Hospital,India,21.1654105,79.649756,0
Khutemate Hospital,India,19.9655476,79.0727425,0
Government Hospital,India,8.2883938,73.0627044,0
"Government Hospital, Kurha Panache",India,20.9665047,75.7758117,0
Chandak Hospital,India,21.3865335,78.9239998,0
Jivtode Orthopaedic Hospital,India,21.386566,78.919093,0
Shreyas Patil Multispecialty Hospital,India,21.3830192,78.9271941,0
Niraj Hospital,India,21.3210095,78.5160098,0
Rathi Hospital,India,21.2146505,79.1978246,0
Barade Nursing Home,India,21.2087879,79.0657403,0
Sub District Hospital,India,21.2705462,78.5940094,0
Hande Hospital,India,21.3945604,79.3264299,0
Jaiswal Hospital,India,21.386253,78.919227,0
Mahagenco Hospital,India,21.23745,79.0835488,0
Rural Charitable Trust Hospital,India,20.837921,79.317872,0
Kazmi Nursing Home,India,21.2165973,79.1933812,0
Aanandam Multispeciality Hospital and Research Centre,India,20.843955,79.319869,0
Ambedkar Hospital,India,21.2672315,78.5887533,0
Laad Hospital,India,20.8557726,79.3224374,0
Sanjeevani Multispeciality Hospital,India,21.211403,79.0644769,0
Shree Gurukrupa Hospital,India,21.3866096,78.9244732,0
Mehta Hospital,India,21.2158795,79.1907628,0
Dr. Lodhi Hospital,India,21.3938243,79.3244391,0
Dr. Ghatode Hospital,India,21.3858872,78.9179568,0
Dr. Javed Hospital,India,21.3084968,79.067176,0
Dr. C.S. Gillurkar Multispeciality Hospital,India,20.8556184,79.3224757,0
Archangel Hospital,India,20.8401699,79.3256154,0
Dr. Bokade Hospital,India,21.3865153,78.9193773,0
"Pgms Hospital, Kalmeahwar",India,21.231324,78.917162,0
Neha Nursing Home,India,21.386533,78.9201733,0
Kalvit Hospital,India,21.2663302,78.589622,0
Baghe Multispeciality Hospital,India,21.1491734,79.4037197,0
Potdar Multispeciality Hospital,India,21.235176,78.910707,0
Maya Hospital,India,20.9302153,79.002202,0
Vivekanand Hospital,India,21.395339,79.3274139,0
Panbude Hospital,India,21.266131,78.5898164,0
Bhagat Multi Specialist Hospital,India,21.3851549,78.9231967,0
Titarmare Hospital,India,21.231689,79.0863977,0
Uma Memorial Hospital,India,21.2765575,79.1088665,0
Jawaharlal Nehru Hospital,India,21.2496605,79.2384427,0
Tavari Hospital,India,21.2710565,78.58585,0
Mahure Hospital,India,21.2146906,79.2017327,0
Chankapur Hospital,India,21.2902492,79.1024954,0
Munsar Mine Hospital,India,21.398069,79.279522,0
Patil Multispeciality Hospital,India,21.383377,78.926644,0
Mandal Hospital,India,20.8467909,79.3243166,0
Dr. Gudadhe Hospital,India,21.278085,79.1098235,0
Bihare Hospital,India,21.473918,78.5327563,0
Rachana Hospital & Research Centre,India,20.9287218,79.000016,0
Zurmure Hospital,India,20.842944,79.322593,0
Jain Maternity Home,India,21.383747,78.929989,0
Pande Child Care Hospital,India,21.2347092,78.9105579,0
Relief Hospital,India,21.2182705,79.1900692,0
Cantonment Board Hospital,India,21.223652,79.196447,0
Bhiwapurkar Hospital,India,20.8518618,79.3229717,0
Nakade Hospital,India,21.2752355,78.5852294,0
Om Sai Hospital,India,20.9211647,79.0078767,0
MSEB Hospital,India,21.2726342,79.1196065,0
Life Line Hospital,India,21.2084852,79.1832714,0
Government Hospital,India,21.39981,78.626271,0
Walni Mines Hospital,India,21.313123,79.089416,0
New Kimmatkar Hospital,India,21.3944197,79.3266518,0
Dhanwantari Hospital,India,21.2671297,78.58972,0
Dr. Bhagat Hospital,India,21.385511,78.9231872,0
"Savitri Bai Phule BMC Hospital ,Malad East",India,19.1777529,72.8724378,0
Sable Hospital,India,20.5346583,76.1702546,0
Shewale Hospital,India,20.535245,76.174487,0
Pangole Hospital,India,20.338857,76.262656,0
Sanjivani Hospital,India,20.8849711,76.2048566,0
Siddivinayak Hospital,India,20.5340681,76.1717457,0
Padmanabh Hospital and Dhande Hospital,India,21.096356,77.052214,0
Shri Hospital,India,21.100595,77.051082,0
Little Star Children Hospital,India,21.1006296,77.0475182,0
GR Children Hospital,India,20.692763,76.98488,0
Dr. Shende Orthopaedic Hospital,India,20.533863,76.183969,0
Gode Hospital,India,20.5308664,76.1791152,0
Lokhande Hospital,India,21.1020312,77.0505666,0
Jawanjal Hospital,India,20.5232136,76.1918516,0
Wadte Hospital,India,20.5351428,76.1723848,0
Prasanna Hospital,India,20.7179082,76.562087,0
Kothari Multispeciality Hospital,India,20.348205,76.26072,0
Awaghate Children Hospital,India,20.734111,77.359947,0
Dr. Gaikwad Hospital,India,20.535092,76.174306,0
Amrut Hrudayalaya and Superspeciality Hospital,India,20.5341173,76.1714111,0
Mamta Child Hospital,India,20.533667,76.173272,0
Dr. Sable Surgical Hospital,India,20.5342794,76.1698985,0
Devkar Hospital,India,20.5346406,76.171365,0
Wakekar Hospital,India,21.048905,76.533717,0
Katariya Nursing Home,India,21.1014863,77.0577747,0
Silvercity Multispeciality Hospital,India,20.7208109,76.5648328,0
Bhonde Hospital,India,20.530867,76.173589,0
Gujar Hospital,India,21.100299,77.04709,0
Tirupati Hospital,India,20.0126967,76.0349547,0
Dr. Kothalkar Hospital,India,20.5325054,76.1740166,0
Dr. Gopal Ubarhande Hospital,India,20.533973,76.173825,0
Damani Eye Hospital,India,20.7337742,77.0120049,0
Shrisiddhivinayak Children Hospital and NICU,India,20.7173734,76.5635077,0
Panchashil Homeopathic Hospital,India,20.707551,76.5655898,0
Kakad Hospital,India,20.012761,76.036626,0
Bhora Hospital,India,19.984023,76.5232312,0
Government Medical College & Multispeciality Hospital,India,20.7018883,77.0002905,0
Kolte Hospital,India,20.8852532,76.2043522,0
Bharad Hospital,India,20.536268,76.17441,0
Hire Child Hospital,India,20.5291145,76.1847512,0
Kothari Hospital,India,20.5341557,76.1776224,0
Gandhi Hospital,India,20.709302,76.9860435,0
Dr. Bunde Children's Hospital,India,20.7199841,76.5634695,0
Deshpande Nursing Home,India,20.5325836,76.1836537,0
Deshpande ENT Surgeon Hospital,India,20.5347271,76.1743481,0
Walshinge Hospital,India,21.1005435,77.0478854,0
Dr. Gurjar Children Hospital,India,20.5338636,76.1735168,0
"TB Hospital, Buldana",India,20.5301858,76.1688936,0
Jadhao Hospital,India,21.050056,76.5287847,0
Mohini Hospital,India,20.7314242,77.3595826,0
New Mehtre Hospital,India,20.536213,76.172255,0
Sunnah Hospital,India,20.688344,76.984071,0
Kalande Hospital,India,20.6885585,76.9878862,0
Government Hospital,India,20.4272147,76.7260044,0
Dr. Rajput Accident Hospital & Critical Care Unit,India,20.7162408,76.5636615,0
Yogiraj Multi-specialty Hospital,India,20.3426717,76.2630782,0
Japsare Hospital,India,21.096432,77.050764,0
Burkul Hospital,India,19.956716,76.1255137,0
Dr. Mukesh Gothi's Homeopathy Hospital,India,20.8848017,76.2059679,0
Panchkarma Hospital,India,20.7176189,76.5621363,0
chopde Hospital,India,20.8854593,76.2055652,0
Shri Govind Hospital,India,20.7150635,77.0328149,0
Sadguru Krupa Clinic,India,20.5192866,76.1820212,0
Adhaar Hospital,India,20.3406353,76.2619585,0
Shri Hospital,India,20.8826814,76.2049875,0
Chhaya Hospital,India,20.7099187,76.9815051,0
Dr. Bhawte Hospital,India,20.5306487,76.1734268,0
Dhanwantari Hospital,India,20.7014501,76.5635799,0
Nikam Hospital,India,20.5340413,76.1691308,0
Samvad Hospital,India,20.5339695,76.173331,0
Manas Hospital,India,20.8853144,76.2036145,0
Laul Hospital,India,20.7135022,77.0096369,0
Lakhdive Hospital,India,20.712234,77.0126941,0
Smile Institue of Child Health and ATBC Hospital,India,20.719878,77.008376,0
Muktai Hospital,India,20.719517,77.008454,0
Neuron Hospital,India,20.6974877,77.0117361,0
Chavan Children Hospital,India,20.6758311,77.015919,0
Ramlila Hospital,India,20.6866414,77.009542,0
Somani Hospital,India,20.7145984,77.0151328,0
Ruhatiya Hospital,India,20.7145999,77.0106405,0
G R Children and Dental Hospital,India,20.7137655,77.0006265,0
Singi Hospital,India,20.705458,77.002712,0
Sant Tukaram Cancer Hospital,India,20.683949,77.025476,0
Bhamburkar Hospital,India,20.7183934,77.0113954,0
Sapkal Memorial Hospital,India,20.7066371,77.0076852,0
Shukla Children Hospital & Test Tube Baby Centre,India,20.714604,77.00259,0
Ratnalikar Hospital,India,20.7185615,77.0124821,0
Dr. K. S. Patil Hospital,India,20.71006,77.005686,0
Ozone Multispeciality Hospital,India,20.712842,77.0114728,0
Maher Hospital,India,20.6837999,77.0114075,0
Dr. Feroz Khan Hospital,India,20.7065,77.0054595,0
Bhagade Hospital,India,20.71606,77.015096,0
Dayma Children Hospital,India,20.7115997,77.0134038,0
Govind Hospital,India,20.7117295,77.0130004,0
Shri Ramakrishna Hospital,India,20.7109935,77.0109724,0
Deshmukh Multispeciality Hospital,India,20.7190862,77.0121857,0
Dr. Waichal's Chaitanya Hospital,India,20.7167236,77.0129942,0
Shreekrupa Hospital,India,20.7171441,77.0111102,0
Masne Hospital,India,20.7194654,77.0103254,0
New Life Hospital,India,20.6952286,77.0198321,0
Dr. Kiran Laddha Hospital,India,20.713099,77.01233,0
Suyash Patil Hospital,India,20.7098271,77.016327,0
Apex Hospital,India,20.7162627,77.0150775,0
Ekveera Hospital,India,20.7152223,77.0110127,0
Om Multi Speciality Hospital,India,20.7166162,77.0104559,0
Amrut Hospital,India,20.7132035,77.0094008,0
Ajmera Super Speciality Womens Hospital,India,20.7142801,77.0078582,0
Kale Hospital,India,20.7121451,77.0118898,0
Dr. Kedar Hospital,India,20.695079,77.011224,0
Arvind Hospital,India,20.7139407,77.007828,0
Sanjivani Hospital,India,20.720179,77.008193,0
Sarju Eye Hospital & Laser Centre,India,20.714905,77.004697,0
Ashok Hospital,India,20.7084624,77.0099554,0
Vatsal Hospital,India,20.697772,77.011246,0
Lote Hospital,India,20.705751,77.013239,0
Heda Hospital,India,20.7131597,77.0120999,0
Shiv Hospital,India,20.7127464,77.0129568,0
Orbit Children Hospital,India,20.7113964,77.0101047,0
Tamane Hospital,India,20.6958671,77.0189953,0
Ummeed Hospital,India,20.714418,76.999674,0
Pophalkar Hospital,India,20.7089943,77.0162234,0
Chaukhande Hospital,India,20.711663,77.0130049,0
Bhagirathi Memorial Hospital,India,20.714565,77.009722,0
Dr. Subhash Agrawal Hospital,India,20.7143681,77.0010674,0
Durga Hospital,India,20.7078797,77.0119397,0
Hingankar Hospital,India,20.6980538,77.0122091,0
Bakshi Hospital,India,20.7066641,77.0106629,0
Radha Smriti Hospital,India,20.716904,77.011011,0
Kesan Hospital,India,20.7166081,77.0100804,0
Khodke Hospital,India,20.7142162,77.0142709,0
Chaudhary Hospital,India,20.7055861,77.0091539,0
Ugale Retina & Child Hospital,India,20.7140109,77.0092948,0
MJ Eye Hospital,India,20.7200599,77.0070638,0
Sunil Thavrani Hospital,India,20.6787869,77.0140268,0
Harish Hospital,India,20.7133291,77.012961,0
Dr. Atul Kalpande Hospital,India,20.6873819,77.0108286,0
Dr. Archana More Hospital,India,20.7103472,77.0116205,0
Lahole Eye Hospital,India,20.7117691,77.013267,0
Dehankar Hospital,India,20.7145079,77.0103805,0
Akola Burn Care Unit Hospital,India,20.6972252,77.0119389,0
Ma Rudayani Hospital,India,20.711165,77.008852,0
Dr. Bhusari Hospital,India,20.7204246,77.0070207,0
Vardhaman Hospital,India,20.7061732,77.0043318,0
Sadhwani Hospital,India,20.6961735,77.0050097,0
Rainbow Hospital,India,20.7183454,77.0063926,0
Thakre Hospital,India,20.716051,77.0010396,0
Pratap Hospital,India,20.718388,77.0063417,0
Tirthankar Superspeciality Hospital,India,20.7211373,77.0100939,0
Dr. Arvind Ade Hospital,India,20.7118201,77.0139578,0
Renuka Nursing Home,India,16.7333073,82.215274,0
Rama Nature Cure Hospital,India,16.7310642,82.2149476,0
Government General Hospital,India,16.727861,82.229313,0
District Ayurveda Hospital,India,16.733472,82.212287,0
Veer Raju Nursing Home,India,16.7313923,82.2156519,0
V.K.N. Hospital,India,11.921894,79.815586,0
Dakshin Women Care Hospital and Fertility Center,India,11.9434009,79.8091914,0
AUM Hospital,India,11.9531761,79.8366768,0
ESI Hospital,India,11.952675,79.792046,0
Government Ayurveda Hospital,India,11.7200019,75.5351897,0
VMMC Hospital,India,10.9557678,79.8479203,0
Vasan Eye Care Hospital,India,10.9285213,79.8317554,0
KMC Hospital,India,10.9196311,79.833629,0
Mujawar Nursing Home,India,21.1855423,79.0699354,0
Jamshed Ji Tata Municipal Hospital,India,21.1727983,79.0914599,0
Parlewar Hospital,India,21.172099,79.1010707,0
Dik Hospital,India,21.144979,79.083428,0
Kingsway Hospitals,India,21.154584,79.0848019,0
Yadav Multispeciality Hospital,India,21.152421,79.096272,0
Dr. Wahane Nursing Home,India,21.164788,79.096779,0
Heart Hospital,India,21.1311587,79.0814864,0
Metro Multi Speciality Hospital,India,21.169052,79.0790331,0
Nalin Hospital,India,21.1734185,79.0940751,0
Osmania Nursing Home,India,21.183289,79.0623556,0
Green City Hospital,India,21.137428,79.084511,0
VIMS Hospital,India,21.1576155,79.0824063,0
Life Line Hospital,India,21.164649,79.0972288,0
Dapke Children Hospital,India,21.172195,79.097981,0
Multani Hospital,India,21.158751,79.101871,0
Dr. B.R. Shukla Hospital,India,21.146752,79.0537139,0
Best Orthopaedic Surgeon,India,21.1807407,79.1129537,0
Nitnavare Hospital,India,21.1718675,79.1002384,0
Central Hospital,India,21.1588822,79.0970395,0
Sai Eye Hospital,India,21.1389067,79.0617659,0
Dr. Vasalti Raut General Hospital,India,21.146746,79.052967,0
Dr. Pandit Hospital,India,21.133639,79.0834775,0
Super Hospital,India,21.1329749,79.0839237,0
Safal Hospital,India,21.1297589,79.0829058,0
Arora Hospital,India,21.137766,79.078871,0
"Dr. Yogesh Waikar Child Gastroenterologist, Hepatologist & Endoscopist",India,21.1371222,79.0845415,0
Bocardo Hospital,India,21.1732144,79.0912115,0
Madnani Hospital,India,21.19086,79.0778128,0
Kunal Hospital,India,21.1836122,79.079189,0
Welkin Multispeciality Hospital,India,21.1772445,79.055454,0
Royal Hospital,India,21.1498,79.041272,0
Kalbande Hospital,India,21.1836297,79.0647607,0
Icon Hospital - Super speciality Hospital,India,21.1483782,79.0501856,0
Colours Children Hospital,India,21.1380696,79.079879,0
Meher Nursing Home,India,21.1822365,79.0606076,0
Usha Memorial Hospital,India,21.1868133,79.0796389,0
Apex Hospital,India,21.1832222,79.0858336,0
Criticare Hospital & Research Institute,India,21.1405412,79.0853012,0
Nectar Hospital,India,21.134379,79.075048,0
Columbia Hospital,India,21.136587,79.0796834,0
Arogyam Superspeciality Hospital,India,21.190002,79.071641,0
Dande Hospital,India,21.1447187,79.0567217,0
Dr. M Hospital,India,21.175561,79.1085787,0
Orthonova Hospital,India,21.1524244,79.1036542,0
Dr. Mohammad Zakir,India,21.1741447,79.0766306,0
Neuron Hospital,India,21.1380677,79.0852427,0
Nelson Mother and Child Care Hospital,India,21.1324857,79.0782776,0
Chinmaya Children & Surgical Hospital,India,21.1409282,79.058237,0
Tirpude Hospital,India,21.1770142,79.103885,0
Wockartd Hospital,India,21.1340647,79.0821294,0
Godani Multi Speciality Hospital,India,21.172552,79.098436,0
R. R. Nursing Home,India,21.1757579,79.0512447,0
Gurbani Hospital,India,21.1833863,79.0919452,0
Shashwat Hospital,India,21.1719022,79.0998343,0
Venus Critical Care Hospital,India,21.1701724,79.0962576,0
Pandit Maternity & Nursing Home,India,21.1327063,79.0830804,0
Healthcity Children Hospital,India,21.1348675,79.0785363,0
"Rural Hospital ,Rave",India,18.8175722,73.0696432,0
Manorama Hospital,India,21.1490972,79.1176121,0
Wanjari Hospital,India,21.1240082,79.1180338,0
Iris Eye Hospital,India,21.0947765,79.0797539,0
Suryodaya Multispeciality Hospital,India,21.1240692,79.1170231,0
Anmol Maternity & Nursing Home,India,21.127863,79.1142545,0
City Line Multispeciality Hospital,India,21.1456602,78.9744567,0
